facility_code,timestamp,emissions,power
CROWLWF,2025-10-01 05:20:00+10:00,0.0,52.0499
CROWLWF,2025-10-01 05:25:00+10:00,0.0,52.8568
CROWLWF,2025-10-01 05:30:00+10:00,0.0,53.5675
CROWLWF,2025-10-01 05:35:00+10:00,0.0,56.5862
CROWLWF,2025-10-01 05:40:00+10:00,0.0,56.8914
CROWLWF,2025-10-01 05:45:00+10:00,0.0,56.322
CROWLWF,2025-10-01 05:50:00+10:00,0.0,54.6509
CROWLWF,2025-10-01 05:55:00+10:00,0.0,57.856
CROWLWF,2025-10-01 06:00:00+10:00,0.0,51.4621
CROWLWF,2025-10-01 06:05:00+10:00,0.0,55.3718
CROWLWF,2025-10-01 06:10:00+10:00,0.0,55.5151
CROWLWF,2025-10-01 06:15:00+10:00,0.0,57.856
CROWLWF,2025-10-01 06:20:00+10:00,0.0,55.9923
CROWLWF,2025-10-01 06:25:00+10:00,0.0,54.3826
CROWLWF,2025-10-01 06:30:00+10:00,0.0,51.8943
CROWLWF,2025-10-01 06:35:00+10:00,0.0,51.3065
CROWLWF,2025-10-01 06:40:00+10:00,0.0,54.1778
CROWLWF,2025-10-01 06:45:00+10:00,0.0,59.2712
CROWLWF,2025-10-01 06:50:00+10:00,0.0,59.4063
CROWLWF,2025-10-01 06:55:00+10:00,0.0,64.1044
CROWLWF,2025-10-01 07:00:00+10:00,0.0,60.2522
CROWLWF,2025-10-01 07:05:00+10:00,0.0,61.2516
CROWLWF,2025-10-01 07:10:00+10:00,0.0,55.1465
CROWLWF,2025-10-01 07:15:00+10:00,0.0,52.5169
CROWLWF,2025-10-01 07:20:00+10:00,0.0,47.9846
CROWLWF,2025-10-01 07:25:00+10:00,0.0,48.8141
CROWLWF,2025-10-01 07:30:00+10:00,0.0,56.6292
CROWLWF,2025-10-01 07:35:00+10:00,0.0,60.033
CROWLWF,2025-10-01 07:40:00+10:00,0.0,58.5871
CROWLWF,2025-10-01 07:45:00+10:00,0.0,57.9523
CROWLWF,2025-10-01 07:50:00+10:00,0.0,56.15
CROWLWF,2025-10-01 07:55:00+10:00,0.0,59.5067
CROWLWF,2025-10-01 08:00:00+10:00,0.0,58.5482
CROWLWF,2025-10-01 08:05:00+10:00,0.0,59.7463
CROWLWF,2025-10-01 08:10:00+10:00,0.0,3.7405
CROWLWF,2025-10-01 08:15:00+10:00,0.0,0.0
CROWLWF,2025-10-01 08:20:00+10:00,0.0,3.4842
CROWLWF,2025-10-01 08:25:00+10:00,0.0,0.0
CROWLWF,2025-10-01 08:30:00+10:00,0.0,0.0
CROWLWF,2025-10-01 08:35:00+10:00,0.0,60.9219
CROWLWF,2025-10-01 08:40:00+10:00,0.0,60.9403
CROWLWF,2025-10-01 08:45:00+10:00,0.0,63.5761
CROWLWF,2025-10-01 08:50:00+10:00,0.0,63.9734
CROWLWF,2025-10-01 08:55:00+10:00,0.0,68.7145
CROWLWF,2025-10-01 09:00:00+10:00,0.0,68.3622
CROWLWF,2025-10-01 09:05:00+10:00,0.0,3.7258
CROWLWF,2025-10-01 09:10:00+10:00,0.0,0.0
CROWLWF,2025-10-01 09:15:00+10:00,0.0,1.9116
CROWLWF,2025-10-01 09:20:00+10:00,0.0,0.0
CROWLWF,2025-10-01 09:25:00+10:00,0.0,0.0
CROWLWF,2025-10-01 09:30:00+10:00,0.0,0.0
CROWLWF,2025-10-01 09:35:00+10:00,0.0,69.632
CROWLWF,2025-10-01 09:40:00+10:00,0.0,66.2671
CROWLWF,2025-10-01 09:45:00+10:00,0.0,68.7022
CROWLWF,2025-10-01 09:50:00+10:00,0.0,3.5785
CROWLWF,2025-10-01 09:55:00+10:00,0.0,64.639
CROWLWF,2025-10-01 10:00:00+10:00,0.0,63.5494
CROWLWF,2025-10-01 10:05:00+10:00,0.0,3.3112
CROWLWF,2025-10-01 10:10:00+10:00,0.0,0.0
CROWLWF,2025-10-01 10:15:00+10:00,0.0,0.0
CROWLWF,2025-10-01 10:20:00+10:00,0.0,0.0
CROWLWF,2025-10-01 10:25:00+10:00,0.0,0.0
CROWLWF,2025-10-01 10:30:00+10:00,0.0,0.0
CROWLWF,2025-10-01 10:35:00+10:00,0.0,0.0
CROWLWF,2025-10-01 10:40:00+10:00,0.0,0.0
CROWLWF,2025-10-01 10:45:00+10:00,0.0,0.0
CROWLWF,2025-10-01 10:50:00+10:00,0.0,0.0
CROWLWF,2025-10-01 10:55:00+10:00,0.0,0.0
CROWLWF,2025-10-01 11:00:00+10:00,0.0,0.0
CROWLWF,2025-10-01 11:05:00+10:00,0.0,0.0
CROWLWF,2025-10-01 11:10:00+10:00,0.0,0.0
CROWLWF,2025-10-01 11:15:00+10:00,0.0,0.0
CROWLWF,2025-10-01 11:20:00+10:00,0.0,0.0
CROWLWF,2025-10-01 11:25:00+10:00,0.0,0.0
CROWLWF,2025-10-01 11:30:00+10:00,0.0,0.0
CROWLWF,2025-10-01 11:35:00+10:00,0.0,0.0
CROWLWF,2025-10-01 11:40:00+10:00,0.0,0.0
CROWLWF,2025-10-01 11:45:00+10:00,0.0,0.0
CROWLWF,2025-10-01 11:50:00+10:00,0.0,0.0
CROWLWF,2025-10-01 11:55:00+10:00,0.0,0.0
CROWLWF,2025-10-01 12:00:00+10:00,0.0,0.0
CROWLWF,2025-10-01 12:05:00+10:00,0.0,0.0
CROWLWF,2025-10-01 12:10:00+10:00,0.0,0.0
CROWLWF,2025-10-01 12:15:00+10:00,0.0,0.0
CROWLWF,2025-10-01 12:20:00+10:00,0.0,0.0
CROWLWF,2025-10-01 12:25:00+10:00,0.0,0.0
CROWLWF,2025-10-01 12:30:00+10:00,0.0,0.0
CROWLWF,2025-10-01 12:35:00+10:00,0.0,0.0
CROWLWF,2025-10-01 12:40:00+10:00,0.0,0.0
CROWLWF,2025-10-01 12:45:00+10:00,0.0,0.0
CROWLWF,2025-10-01 12:50:00+10:00,0.0,0.0
CROWLWF,2025-10-01 12:55:00+10:00,0.0,0.0
CROWLWF,2025-10-01 13:00:00+10:00,0.0,0.0
CROWLWF,2025-10-01 13:05:00+10:00,0.0,0.0
CROWLWF,2025-10-01 13:10:00+10:00,0.0,0.0
CROWLWF,2025-10-01 13:15:00+10:00,0.0,0.0
CROWLWF,2025-10-01 13:20:00+10:00,0.0,0.0
CROWLWF,2025-10-01 13:25:00+10:00,0.0,0.0
CROWLWF,2025-10-01 13:30:00+10:00,0.0,0.0
CROWLWF,2025-10-01 13:35:00+10:00,0.0,0.0
CROWLWF,2025-10-01 13:40:00+10:00,0.0,0.0
CROWLWF,2025-10-01 13:45:00+10:00,0.0,0.0
CROWLWF,2025-10-01 13:50:00+10:00,0.0,66.5539
CROWLWF,2025-10-01 13:55:00+10:00,0.0,3.7869
CROWLWF,2025-10-01 14:00:00+10:00,0.0,0.0
CROWLWF,2025-10-01 14:05:00+10:00,0.0,0.0
CROWLWF,2025-10-01 14:10:00+10:00,0.0,66.0623
CROWLWF,2025-10-01 14:15:00+10:00,0.0,71.5735
CROWLWF,2025-10-01 14:20:00+10:00,0.0,64.428
CROWLWF,2025-10-01 14:25:00+10:00,0.0,3.4949
CROWLWF,2025-10-01 14:30:00+10:00,0.0,0.0
CROWLWF,2025-10-01 14:35:00+10:00,0.0,3.6431
CROWLWF,2025-10-01 14:40:00+10:00,0.0,0.0
CROWLWF,2025-10-01 14:45:00+10:00,0.0,0.0
CROWLWF,2025-10-01 14:50:00+10:00,0.0,0.0
CROWLWF,2025-10-01 14:55:00+10:00,0.0,14.3969
CROWLWF,2025-10-01 15:00:00+10:00,0.0,76.2061
CROWLWF,2025-10-01 15:05:00+10:00,0.0,73.9983
CROWLWF,2025-10-01 15:10:00+10:00,0.0,4.5466
CROWLWF,2025-10-01 15:15:00+10:00,0.0,0.0
CROWLWF,2025-10-01 15:20:00+10:00,0.0,0.0
CROWLWF,2025-10-01 15:25:00+10:00,0.0,39.2376
CROWLWF,2025-10-01 15:30:00+10:00,0.0,73.6051
CROWLWF,2025-10-01 15:35:00+10:00,0.0,63.2504
CROWLWF,2025-10-01 15:40:00+10:00,0.0,74.7889
CROWLWF,2025-10-01 15:45:00+10:00,0.0,73.9451
CROWLWF,2025-10-01 15:50:00+10:00,0.0,74.1458
CROWLWF,2025-10-01 15:55:00+10:00,0.0,73.4945
CROWLWF,2025-10-01 16:00:00+10:00,0.0,72.1183
CROWLWF,2025-10-01 16:05:00+10:00,0.0,70.4963
CROWLWF,2025-10-01 16:10:00+10:00,0.0,72.5115
CROWLWF,2025-10-01 16:15:00+10:00,0.0,73.0849
CROWLWF,2025-10-01 16:20:00+10:00,0.0,74.7684
CROWLWF,2025-10-01 16:25:00+10:00,0.0,74.6947
CROWLWF,2025-10-01 16:30:00+10:00,0.0,73.3675
CROWLWF,2025-10-01 16:35:00+10:00,0.0,72.876
CROWLWF,2025-10-01 16:40:00+10:00,0.0,73.1955
CROWLWF,2025-10-01 16:45:00+10:00,0.0,73.7853
CROWLWF,2025-10-01 16:50:00+10:00,0.0,75.9153
CROWLWF,2025-10-01 16:55:00+10:00,0.0,76.1528
CROWLWF,2025-10-01 17:00:00+10:00,0.0,76.1651
CROWLWF,2025-10-01 17:05:00+10:00,0.0,76.1242
CROWLWF,2025-10-01 17:10:00+10:00,0.0,76.247
CROWLWF,2025-10-01 17:15:00+10:00,0.0,72.5524
CROWLWF,2025-10-01 17:20:00+10:00,0.0,65.1244
CROWLWF,2025-10-01 17:25:00+10:00,0.0,67.4365
CROWLWF,2025-10-01 17:30:00+10:00,0.0,69.8532
CROWLWF,2025-10-01 17:35:00+10:00,0.0,70.8198
CROWLWF,2025-10-01 17:40:00+10:00,0.0,72.02
CROWLWF,2025-10-01 17:45:00+10:00,0.0,72.8801
CROWLWF,2025-10-01 17:50:00+10:00,0.0,71.9503
CROWLWF,2025-10-01 17:55:00+10:00,0.0,69.7795
CROWLWF,2025-10-01 18:00:00+10:00,0.0,67.113
CROWLWF,2025-10-01 18:05:00+10:00,0.0,68.5793
CROWLWF,2025-10-01 18:10:00+10:00,0.0,70.2915
CROWLWF,2025-10-01 18:15:00+10:00,0.0,69.6607
CROWLWF,2025-10-01 18:20:00+10:00,0.0,69.6484
CROWLWF,2025-10-01 18:25:00+10:00,0.0,69.8245
CROWLWF,2025-10-01 18:30:00+10:00,0.0,67.67
CROWLWF,2025-10-01 18:35:00+10:00,0.0,67.3464
CROWLWF,2025-10-01 18:40:00+10:00,0.0,66.6481
CROWLWF,2025-10-01 18:45:00+10:00,0.0,66.9266
CROWLWF,2025-10-01 18:50:00+10:00,0.0,65.5421
CROWLWF,2025-10-01 18:55:00+10:00,0.0,64.1393
CROWLWF,2025-10-01 19:00:00+10:00,0.0,63.2136
CROWLWF,2025-10-01 19:05:00+10:00,0.0,63.3835
CROWLWF,2025-10-01 19:10:00+10:00,0.0,61.8906
CROWLWF,2025-10-01 19:15:00+10:00,0.0,60.0904
CROWLWF,2025-10-01 19:20:00+10:00,0.0,61.3519
CROWLWF,2025-10-01 19:25:00+10:00,0.0,60.5573
CROWLWF,2025-10-01 19:30:00+10:00,0.0,64.0737
CROWLWF,2025-10-01 19:35:00+10:00,0.0,62.6872
CROWLWF,2025-10-01 19:40:00+10:00,0.0,71.4261
CROWLWF,2025-10-01 19:45:00+10:00,0.0,70.7215
CROWLWF,2025-10-01 19:50:00+10:00,0.0,73.2078
CROWLWF,2025-10-01 19:55:00+10:00,0.0,75.0551
CROWLWF,2025-10-01 20:00:00+10:00,0.0,75.8415
CROWLWF,2025-10-01 20:05:00+10:00,0.0,75.1206
CROWLWF,2025-10-01 20:10:00+10:00,0.0,75.4074
CROWLWF,2025-10-01 20:15:00+10:00,0.0,75.7432
CROWLWF,2025-10-01 20:20:00+10:00,0.0,74.4899
CROWLWF,2025-10-01 20:25:00+10:00,0.0,73.1546
CROWLWF,2025-10-01 20:30:00+10:00,0.0,73.8837
CROWLWF,2025-10-01 20:35:00+10:00,0.0,75.5098
CROWLWF,2025-10-01 20:40:00+10:00,0.0,74.1499
CROWLWF,2025-10-01 20:45:00+10:00,0.0,73.3102
CROWLWF,2025-10-01 20:50:00+10:00,0.0,73.8222
CROWLWF,2025-10-01 20:55:00+10:00,0.0,73.7403
CROWLWF,2025-10-01 21:00:00+10:00,0.0,75.4483
CROWLWF,2025-10-01 21:05:00+10:00,0.0,73.9861
CROWLWF,2025-10-01 21:10:00+10:00,0.0,74.7151
CROWLWF,2025-10-01 21:15:00+10:00,0.0,75.1944
CROWLWF,2025-10-01 21:20:00+10:00,0.0,75.0059
CROWLWF,2025-10-01 21:25:00+10:00,0.0,74.1581
CROWLWF,2025-10-01 21:30:00+10:00,0.0,76.0463
CROWLWF,2025-10-01 21:35:00+10:00,0.0,76.5092
CROWLWF,2025-10-01 21:40:00+10:00,0.0,75.2599
CROWLWF,2025-10-01 21:45:00+10:00,0.0,75.3705
CROWLWF,2025-10-01 21:50:00+10:00,0.0,75.7473
CROWLWF,2025-10-01 21:55:00+10:00,0.0,76.972
CROWLWF,2025-10-01 22:00:00+10:00,0.0,76.0996
CROWLWF,2025-10-01 22:05:00+10:00,0.0,76.8573
CROWLWF,2025-10-01 22:10:00+10:00,0.0,76.0218
CROWLWF,2025-10-01 22:15:00+10:00,0.0,76.0709
CROWLWF,2025-10-01 22:20:00+10:00,0.0,76.7713
CROWLWF,2025-10-01 22:25:00+10:00,0.0,76.3249
CROWLWF,2025-10-01 22:30:00+10:00,0.0,66.476
CROWLWF,2025-10-01 22:35:00+10:00,0.0,72.0445
CROWLWF,2025-10-01 22:40:00+10:00,0.0,73.2119
CROWLWF,2025-10-01 22:45:00+10:00,0.0,75.9112
CROWLWF,2025-10-01 22:50:00+10:00,0.0,73.8058
CROWLWF,2025-10-01 22:55:00+10:00,0.0,68.3663
CROWLWF,2025-10-01 23:00:00+10:00,0.0,64.0922
CROWLWF,2025-10-01 23:05:00+10:00,0.0,56.1766
CROWLWF,2025-10-01 23:10:00+10:00,0.0,46.7763
CROWLWF,2025-10-01 23:15:00+10:00,0.0,37.802
CROWLWF,2025-10-01 23:20:00+10:00,0.0,33.9988
CROWLWF,2025-10-01 23:25:00+10:00,0.0,30.3923
CROWLWF,2025-10-01 23:30:00+10:00,0.0,33.6773
CROWLWF,2025-10-01 23:35:00+10:00,0.0,30.0175
CROWLWF,2025-10-01 23:40:00+10:00,0.0,26.9179
CROWLWF,2025-10-01 23:45:00+10:00,0.0,27.3091
CROWLWF,2025-10-01 23:50:00+10:00,0.0,31.5638
CROWLWF,2025-10-01 23:55:00+10:00,0.0,30.9688
CRURWF1,2025-10-01 00:00:00+10:00,0.0,124.8967
CRURWF1,2025-10-01 00:05:00+10:00,0.0,126.3968
CRURWF1,2025-10-01 00:10:00+10:00,0.0,130.198
CRURWF1,2025-10-01 00:15:00+10:00,0.0,119.3963
CRURWF1,2025-10-01 00:20:00+10:00,0.0,103.1959
CRURWF1,2025-10-01 00:25:00+10:00,0.0,91.8986
CRURWF1,2025-10-01 00:30:00+10:00,0.0,89.0975
CRURWF1,2025-10-01 00:35:00+10:00,0.0,89.0975
CRURWF1,2025-10-01 00:40:00+10:00,0.0,83.7962
CRURWF1,2025-10-01 00:45:00+10:00,0.0,75.4991
CRURWF1,2025-10-01 00:50:00+10:00,0.0,72.2998
CRURWF1,2025-10-01 00:55:00+10:00,0.0,68.3968
CRURWF1,2025-10-01 01:00:00+10:00,0.0,68.7995
CRURWF1,2025-10-01 01:05:00+10:00,0.0,74.0964
CRURWF1,2025-10-01 01:10:00+10:00,0.0,69.1977
CRURWF1,2025-10-01 01:15:00+10:00,0.0,56.6968
CRURWF1,2025-10-01 01:20:00+10:00,0.0,50.599
CRURWF1,2025-10-01 01:25:00+10:00,0.0,41.7974
CRURWF1,2025-10-01 01:30:00+10:00,0.0,39.8991
CRURWF1,2025-10-01 01:35:00+10:00,0.0,36.1997
CRURWF1,2025-10-01 01:40:00+10:00,0.0,35.3987
CRURWF1,2025-10-01 01:45:00+10:00,0.0,38.6999
CRURWF1,2025-10-01 01:50:00+10:00,0.0,32.8985
CRURWF1,2025-10-01 01:55:00+10:00,0.0,35.6996
CRURWF1,2025-10-01 02:00:00+10:00,0.0,38.4963
CRURWF1,2025-10-01 02:05:00+10:00,0.0,35.5979
CRURWF1,2025-10-01 02:10:00+10:00,0.0,36.5979
CRURWF1,2025-10-01 02:15:00+10:00,0.0,29.1991
CRURWF1,2025-10-01 02:20:00+10:00,0.0,27.699
CRURWF1,2025-10-01 02:25:00+10:00,0.0,30.7966
CRURWF1,2025-10-01 02:30:00+10:00,0.0,31.2966
CRURWF1,2025-10-01 02:35:00+10:00,0.0,29.9957
CRURWF1,2025-10-01 02:40:00+10:00,0.0,15.7999
CRURWF1,2025-10-01 02:45:00+10:00,0.0,15.2998
CRURWF1,2025-10-01 02:50:00+10:00,0.0,14.7998
CRURWF1,2025-10-01 02:55:00+10:00,0.0,10.2995
CRURWF1,2025-10-01 03:00:00+10:00,0.0,11.4987
CRURWF1,2025-10-01 03:05:00+10:00,0.0,14.8971
CRURWF1,2025-10-01 03:10:00+10:00,0.0,16.5964
CRURWF1,2025-10-01 03:15:00+10:00,0.0,13.8971
CRURWF1,2025-10-01 03:20:00+10:00,0.0,15.6981
CRURWF1,2025-10-01 03:25:00+10:00,0.0,16.1981
CRURWF1,2025-10-01 03:30:00+10:00,0.0,12.0961
CRURWF1,2025-10-01 03:35:00+10:00,0.0,14.3971
CRURWF1,2025-10-01 03:40:00+10:00,0.0,16.3973
CRURWF1,2025-10-01 03:45:00+10:00,0.0,17.9992
CRURWF1,2025-10-01 03:50:00+10:00,0.0,13.9989
CRURWF1,2025-10-01 03:55:00+10:00,0.0,15.2998
CRURWF1,2025-10-01 04:00:00+10:00,0.0,21.9995
CRURWF1,2025-10-01 04:05:00+10:00,0.0,26.9998
CRURWF1,2025-10-01 04:10:00+10:00,0.0,27.0972
CRURWF1,2025-10-01 04:15:00+10:00,0.0,19.6984
CRURWF1,2025-10-01 04:20:00+10:00,0.0,16.3973
CRURWF1,2025-10-01 04:25:00+10:00,0.0,14.7998
CRURWF1,2025-10-01 04:30:00+10:00,0.0,14.7998
CRURWF1,2025-10-01 04:35:00+10:00,0.0,15.499
CRURWF1,2025-10-01 04:40:00+10:00,0.0,17.9992
CRURWF1,2025-10-01 04:45:00+10:00,0.0,15.6981
CRURWF1,2025-10-01 04:50:00+10:00,0.0,14.5962
CRURWF1,2025-10-01 04:55:00+10:00,0.0,13.698
CRURWF1,2025-10-01 05:00:00+10:00,0.0,15.1981
CRURWF1,2025-10-01 05:05:00+10:00,0.0,16.6982
CRURWF1,2025-10-01 05:10:00+10:00,0.0,18.1983
CRURWF1,2025-10-01 05:15:00+10:00,0.0,17.1982
CRURWF1,2025-10-01 05:20:00+10:00,0.0,16.2999
CRURWF1,2025-10-01 05:25:00+10:00,0.0,21.8977
CRURWF1,2025-10-01 05:30:00+10:00,0.0,24.7961
CRURWF1,2025-10-01 05:35:00+10:00,0.0,19.1984
CRURWF1,2025-10-01 05:40:00+10:00,0.0,18.0965
CRURWF1,2025-10-01 05:45:00+10:00,0.0,19.6984
CRURWF1,2025-10-01 05:50:00+10:00,0.0,19.1984
CRURWF1,2025-10-01 05:55:00+10:00,0.0,18.2956
CRURWF1,2025-10-01 06:00:00+10:00,0.0,21.0967
CRURWF1,2025-10-01 06:05:00+10:00,0.0,24.8979
CRURWF1,2025-10-01 06:10:00+10:00,0.0,22.4995
CRURWF1,2025-10-01 06:15:00+10:00,0.0,24.097
CRURWF1,2025-10-01 06:20:00+10:00,0.0,25.7962
CRURWF1,2025-10-01 06:25:00+10:00,0.0,23.8978
CRURWF1,2025-10-01 06:30:00+10:00,0.0,20.7958
CRURWF1,2025-10-01 06:35:00+10:00,0.0,19.7958
CRURWF1,2025-10-01 06:40:00+10:00,0.0,19.6984
CRURWF1,2025-10-01 06:45:00+10:00,0.0,18.6983
CRURWF1,2025-10-01 06:50:00+10:00,0.0,16.9991
CRURWF1,2025-10-01 06:55:00+10:00,0.0,16.4991
CRURWF1,2025-10-01 07:00:00+10:00,0.0,14.2998
CRURWF1,2025-10-01 07:05:00+10:00,0.0,13.1979
CRURWF1,2025-10-01 07:10:00+10:00,0.0,15.2998
CRURWF1,2025-10-01 07:15:00+10:00,0.0,20.9994
CRURWF1,2025-10-01 07:20:00+10:00,0.0,25.7962
CRURWF1,2025-10-01 07:25:00+10:00,0.0,28.5973
CRURWF1,2025-10-01 07:30:00+10:00,0.0,31.8985
CRURWF1,2025-10-01 07:35:00+10:00,0.0,33.996
CRURWF1,2025-10-01 07:40:00+10:00,0.0,35.8988
CRURWF1,2025-10-01 07:45:00+10:00,0.0,37.6998
CRURWF1,2025-10-01 07:50:00+10:00,0.0,45.3995
CRURWF1,2025-10-01 07:55:00+10:00,0.0,46.3996
CRURWF1,2025-10-01 08:00:00+10:00,0.0,56.8959
CRURWF1,2025-10-01 08:05:00+10:00,0.0,60.7989
CRURWF1,2025-10-01 08:10:00+10:00,0.0,61.1972
CRURWF1,2025-10-01 08:15:00+10:00,0.0,61.8963
CRURWF1,2025-10-01 08:20:00+10:00,0.0,51.3999
CRURWF1,2025-10-01 08:25:00+10:00,0.0,48.6962
CRURWF1,2025-10-01 08:30:00+10:00,0.0,41.4965
CRURWF1,2025-10-01 08:35:00+10:00,0.0,44.5985
CRURWF1,2025-10-01 08:40:00+10:00,0.0,48.4971
CRURWF1,2025-10-01 08:45:00+10:00,0.0,57.2986
CRURWF1,2025-10-01 08:50:00+10:00,0.0,54.3957
CRURWF1,2025-10-01 08:55:00+10:00,0.0,57.1968
CRURWF1,2025-10-01 09:00:00+10:00,0.0,66.8967
CRURWF1,2025-10-01 09:05:00+10:00,0.0,75.6983
CRURWF1,2025-10-01 09:10:00+10:00,0.0,84.9998
CRURWF1,2025-10-01 09:15:00+10:00,0.0,82.097
CRURWF1,2025-10-01 09:20:00+10:00,0.0,96.4963
CRURWF1,2025-10-01 09:25:00+10:00,0.0,92.8987
CRURWF1,2025-10-01 09:30:00+10:00,0.0,90.7968
CRURWF1,2025-10-01 09:35:00+10:00,0.0,88.7966
CRURWF1,2025-10-01 09:40:00+10:00,0.0,87.9956
CRURWF1,2025-10-01 09:45:00+10:00,0.0,83.398
CRURWF1,2025-10-01 09:50:00+10:00,0.0,80.796
CRURWF1,2025-10-01 09:55:00+10:00,0.0,93.8988
CRURWF1,2025-10-01 10:00:00+10:00,0.0,89.8984
CRURWF1,2025-10-01 10:05:00+10:00,0.0,89.1993
CRURWF1,2025-10-01 10:10:00+10:00,0.0,94.6997
CRURWF1,2025-10-01 10:15:00+10:00,0.0,97.9964
CRURWF1,2025-10-01 10:20:00+10:00,0.0,91.6995
CRURWF1,2025-10-01 10:25:00+10:00,0.0,83.1988
CRURWF1,2025-10-01 10:30:00+10:00,0.0,81.0969
CRURWF1,2025-10-01 10:35:00+10:00,0.0,87.8983
CRURWF1,2025-10-01 10:40:00+10:00,0.0,101.3993
CRURWF1,2025-10-01 10:45:00+10:00,0.0,104.8996
CRURWF1,2025-10-01 10:50:00+10:00,0.0,106.3997
CRURWF1,2025-10-01 10:55:00+10:00,0.0,106.5988
CRURWF1,2025-10-01 11:00:00+10:00,0.0,106.1962
CRURWF1,2025-10-01 11:05:00+10:00,0.0,107.8998
CRURWF1,2025-10-01 11:10:00+10:00,0.0,98.8991
CRURWF1,2025-10-01 11:15:00+10:00,0.0,99.8992
CRURWF1,2025-10-01 11:20:00+10:00,0.0,102.6959
CRURWF1,2025-10-01 11:25:00+10:00,0.0,99.3992
CRURWF1,2025-10-01 11:30:00+10:00,0.0,95.3989
CRURWF1,2025-10-01 11:35:00+10:00,0.0,98.2973
CRURWF1,2025-10-01 11:40:00+10:00,0.0,98.9965
CRURWF1,2025-10-01 11:45:00+10:00,0.0,92.996
CRURWF1,2025-10-01 11:50:00+10:00,0.0,89.2966
CRURWF1,2025-10-01 11:55:00+10:00,0.0,89.3984
CRURWF1,2025-10-01 12:00:00+10:00,0.0,87.9956
CRURWF1,2025-10-01 12:05:00+10:00,0.0,95.1997
CRURWF1,2025-10-01 12:10:00+10:00,0.0,83.2962
CRURWF1,2025-10-01 12:15:00+10:00,0.0,91.8986
CRURWF1,2025-10-01 12:20:00+10:00,0.0,89.3984
CRURWF1,2025-10-01 12:25:00+10:00,0.0,89.0975
CRURWF1,2025-10-01 12:30:00+10:00,0.0,95.4962
CRURWF1,2025-10-01 12:35:00+10:00,0.0,96.4963
CRURWF1,2025-10-01 12:40:00+10:00,0.0,89.3984
CRURWF1,2025-10-01 12:45:00+10:00,0.0,97.6999
CRURWF1,2025-10-01 12:50:00+10:00,0.0,104.8996
CRURWF1,2025-10-01 12:55:00+10:00,0.0,100.9966
CRURWF1,2025-10-01 13:00:00+10:00,0.0,89.3984
CRURWF1,2025-10-01 13:05:00+10:00,0.0,87.3983
CRURWF1,2025-10-01 13:10:00+10:00,0.0,84.4998
CRURWF1,2025-10-01 13:15:00+10:00,0.0,103.4968
CRURWF1,2025-10-01 13:20:00+10:00,0.0,70.0961
CRURWF1,2025-10-01 13:25:00+10:00,0.0,98.2973
CRURWF1,2025-10-01 13:30:00+10:00,0.0,84.1989
CRURWF1,2025-10-01 13:35:00+10:00,0.0,81.296
CRURWF1,2025-10-01 13:40:00+10:00,0.0,92.1995
CRURWF1,2025-10-01 13:45:00+10:00,0.0,89.3984
CRURWF1,2025-10-01 13:50:00+10:00,0.0,90.5976
CRURWF1,2025-10-01 13:55:00+10:00,0.0,87.9956
CRURWF1,2025-10-01 14:00:00+10:00,0.0,101.5985
CRURWF1,2025-10-01 14:05:00+10:00,0.0,82.597
CRURWF1,2025-10-01 14:10:00+10:00,0.0,93.1996
CRURWF1,2025-10-01 14:15:00+10:00,0.0,87.5974
CRURWF1,2025-10-01 14:20:00+10:00,0.0,73.7999
CRURWF1,2025-10-01 14:25:00+10:00,0.0,94.1997
CRURWF1,2025-10-01 14:30:00+10:00,0.0,80.296
CRURWF1,2025-10-01 14:35:00+10:00,0.0,92.7969
CRURWF1,2025-10-01 14:40:00+10:00,0.0,94.9962
CRURWF1,2025-10-01 14:45:00+10:00,0.0,82.3979
CRURWF1,2025-10-01 14:50:00+10:00,0.0,86.6991
CRURWF1,2025-10-01 14:55:00+10:00,0.0,72.5962
CRURWF1,2025-10-01 15:00:00+10:00,0.0,98.2973
CRURWF1,2025-10-01 15:05:00+10:00,0.0,97.6999
CRURWF1,2025-10-01 15:10:00+10:00,0.0,99.2974
CRURWF1,2025-10-01 15:15:00+10:00,0.0,100.3992
CRURWF1,2025-10-01 15:20:00+10:00,0.0,92.8987
CRURWF1,2025-10-01 15:25:00+10:00,0.0,94.8988
CRURWF1,2025-10-01 15:30:00+10:00,0.0,101.6958
CRURWF1,2025-10-01 15:35:00+10:00,0.0,92.3986
CRURWF1,2025-10-01 15:40:00+10:00,0.0,89.7967
CRURWF1,2025-10-01 15:45:00+10:00,0.0,84.4998
CRURWF1,2025-10-01 15:50:00+10:00,0.0,85.7964
CRURWF1,2025-10-01 15:55:00+10:00,0.0,102.7977
CRURWF1,2025-10-01 16:00:00+10:00,0.0,102.1958
CRURWF1,2025-10-01 16:05:00+10:00,0.0,96.6998
CRURWF1,2025-10-01 16:10:00+10:00,0.0,107.0989
CRURWF1,2025-10-01 16:15:00+10:00,0.0,101.1958
CRURWF1,2025-10-01 16:20:00+10:00,0.0,102.6959
CRURWF1,2025-10-01 16:25:00+10:00,0.0,93.0978
CRURWF1,2025-10-01 16:30:00+10:00,0.0,96.098
CRURWF1,2025-10-01 16:35:00+10:00,0.0,97.0981
CRURWF1,2025-10-01 16:40:00+10:00,0.0,96.7972
CRURWF1,2025-10-01 16:45:00+10:00,0.0,92.5978
